"REF_DATE","GEO","DGUID","Sex","Selected causes of death (ICD-10)","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007","Prince Edward Island","2015A00071100","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573175","3.1.9.1","425","","","","0"
"2007","Prince Edward Island","2015A00071100","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573176","3.1.9.2","330.4","","","","1"
"2007","Prince Edward Island","2015A00071100","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573177","3.2.8.1","448","","","","0"
"2007","Prince Edward Island","2015A00071100","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573178","3.2.8.2","700.1","","","","1"
"2007","Prince Edward Island","2015A00071100","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573179","3.2.9.1","398","","","","0"
"2007","Prince Edward Island","2015A00071100","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573180","3.2.9.2","621.9","","","","1"
"2007","Prince Edward Island","2015A00071100","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573181","3.3.8.1","173","","","","0"
"2007","Prince Edward Island","2015A00071100","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573182","3.3.8.2","266.6","","","","1"
"2007","Prince Edward Island","2015A00071100","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573183","3.3.9.1","28","","","","0"
"2007","Prince Edward Island","2015A00071100","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573184","3.3.9.2","42.5","","","","1"
"2007","Nova Scotia","2016A000212","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573185","4.1.8.1","7278","","","","0"
"2007","Nova Scotia","2016A000212","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573186","4.1.8.2","836.4","","","","1"
"2007","Nova Scotia","2016A000212","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573187","4.1.9.1","2450","","","","0"
"2007","Nova Scotia","2016A000212","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573188","4.1.9.2","281.6","","","","1"
"2007","Nova Scotia","2016A000212","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573189","4.2.8.1","5268","","","","0"
"2007","Nova Scotia","2016A000212","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573190","4.2.8.2","1226.9","","","","1"
"2007","Nova Scotia","2016A000212","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573191","4.2.9.1","1688","","","","0"
"2007","Nova Scotia","2016A000212","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573192","4.2.9.2","393.0","","","","1"
"2007","Nova Scotia","2016A000212","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573193","4.3.8.1","2011","","","","0"
"2007","Nova Scotia","2016A000212","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573194","4.3.8.2","456.2","","","","1"
"2007","Nova Scotia","2016A000212","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573195","4.3.9.1","763","","","","0"
"2007","Nova Scotia","2016A000212","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573196","4.3.9.2","173.0","","","","1"
"2007","New Brunswick","2016A000213","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573197","5.1.8.1","6051","","","","0"
"2007","New Brunswick","2016A000213","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573198","5.1.8.2","872.9","","","","1"
"2007","New Brunswick","2016A000213","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573199","5.1.9.1","2583","","","","0"
"2007","New Brunswick","2016A000213","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573200","5.1.9.2","372.6","","","","1"
"2007","New Brunswick","2016A000213","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573201","5.2.8.1","4317","","","","0"
"2007","New Brunswick","2016A000213","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573202","5.2.8.2","1248.0","","","","1"
"2007","New Brunswick","2016A000213","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573203","5.2.9.1","1908","","","","0"
"2007","New Brunswick","2016A000213","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573204","5.2.9.2","551.5","","","","1"
"2007","New Brunswick","2016A000213","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573205","5.3.8.1","1734","","","","0"
"2007","New Brunswick","2016A000213","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573206","5.3.8.2","499.3","","","","1"
"2007","New Brunswick","2016A000213","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573207","5.3.9.1","675","","","","0"
"2007","New Brunswick","2016A000213","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573208","5.3.9.2","194.4","","","","1"
"2007","Quebec","2016A000224","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573209","6.1.8.1","36101","","","","0"
"2007","Quebec","2016A000224","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573210","6.1.8.2","502.8","","","","1"
"2007","Quebec","2016A000224","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573211","6.1.9.1","31808","","","","0"
"2007","Quebec","2016A000224","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573212","6.1.9.2","443.0","","","","1"
"2007","Quebec","2016A000224","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573213","6.2.8.1","28261","","","","0"
"2007","Quebec","2016A000224","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573214","6.2.8.2","782.2","","","","1"
"2007","Quebec","2016A000224","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573215","6.2.9.1","25423","","","","0"
"2007","Quebec","2016A000224","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573216","6.2.9.2","703.7","","","","1"
"2007","Quebec","2016A000224","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573217","6.3.8.1","7840","","","","0"
"2007","Quebec","2016A000224","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573218","6.3.8.2","219.8","","","","1"
"2007","Quebec","2016A000224","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573219","6.3.9.1","6385","","","","0"
"2007","Quebec","2016A000224","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573220","6.3.9.2","179.0","","","","1"
"2007","Ontario","2016A000235","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573221","7.1.8.1","61099","","","","0"
"2007","Ontario","2016A000235","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573222","7.1.8.2","509.8","","","","1"
"2007","Ontario","2016A000235","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573223","7.1.9.1","32240","","","","0"
"2007","Ontario","2016A000235","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573224","7.1.9.2","269.0","","","","1"
"2007","Ontario","2016A000235","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573225","7.2.8.1","44522","","","","0"
"2007","Ontario","2016A000235","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573226","7.2.8.2","742.7","","","","1"
"2007","Ontario","2016A000235","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573227","7.2.9.1","23963","","","","0"
"2007","Ontario","2016A000235","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573228","7.2.9.2","399.7","","","","1"
"2007","Ontario","2016A000235","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573229","7.3.8.1","16578","","","","0"
"2007","Ontario","2016A000235","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573230","7.3.8.2","276.7","","","","1"
"2007","Ontario","2016A000235","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573231","7.3.9.1","8278","","","","0"
"2007","Ontario","2016A000235","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573232","7.3.9.2","138.2","","","","1"
"2007","Manitoba","2016A000246","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573233","8.1.8.1","9959","","","","0"
"2007","Manitoba","2016A000246","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573234","8.1.8.2","897.5","","","","1"
